Date,Time,Open,High,Low,Close,Volume
20231207,20:20:00,15640.81,15649.18,15638.1,15648.26,3
20231207,20:21:00,15648.26,15657.22,15648.16,15653.98,153
20231207,20:22:00,15653.98,15665.4,15651.47,15664.24,17
20231207,20:23:00,15664.24,15670.19,15663.44,15670.15,39
20231207,20:24:00,15670.15,15673.14,15668.59,15668.65,86
20231207,20:25:00,15668.65,15671.3,15666.67,15667.19,92
20231207,20:26:00,15667.19,15668.19,15664.77,15668.06,67
20231207,20:27:00,15668.06,15672.4,15665.09,15665.62,24
20231207,20:28:00,15665.62,15674.64,15665.5,15673.9,151
20231207,20:29:00,15673.9,15676.39,15673.85,15675.24,95
20231207,20:30:00,15675.24,15677.38,15670.94,15672.44,252
20231207,20:31:00,15672.44,15676.16,15665.14,15669.03,134
20231207,20:32:00,15669.03,15669.88,15666.89,15668.87,63
20231207,20:33:00,15668.87,15672.57,15667.88,15669.72,35
20231207,20:34:00,15669.72,15672.33,15664.93,15667.32,36
20231207,20:35:00,15667.32,15668.56,15661.36,15663.71,72
20231207,20:36:00,15663.71,15670.04,15661.98,15666.64,131
20231207,20:37:00,15666.64,15676.38,15664.83,15675.67,391
20231207,20:38:00,15675.67,15680.16,15674.45,15676.93,101
20231207,20:39:00,15676.93,15679.26,15660.45,15664.32,184
20231207,20:40:00,15664.32,15667.06,15659.91,15661.43,93
20231207,20:41:00,15661.43,15661.43,15654.77,15654.87,140
20231207,20:42:00,15654.87,15656.12,15649.33,15650.44,91
20231207,20:43:00,15650.44,15663.62,15649.23,15660.23,53
20231207,20:44:00,15660.23,15666.19,15657.96,15665.45,122
20231207,20:45:00,15665.45,15665.75,15660.97,15663.31,188
20231207,20:46:00,15663.31,15669.39,15660.69,15662.38,156
20231207,20:47:00,15662.38,15665.23,15660.82,15663.94,297
20231207,20:48:00,15663.94,15672.26,15663.43,15672.14,148
20231207,20:49:00,15672.14,15674.45,15661.9,15662.59,474
20231207,20:50:00,15662.59,15668.34,15662.58,15665.98,18
20231207,20:51:00,15665.98,15666.95,15661.6,15663.14,85
20231207,20:52:00,15663.14,15671.29,15660.86,15665.51,85
20231207,20:53:00,15665.51,15669.86,15664.08,15668.23,58
20231207,20:54:00,15668.23,15680.09,15666.44,15677.93,128
20231207,20:55:00,15677.93,15684.18,15675.04,15681.68,266
20231207,20:56:00,15681.68,15694.74,15681.55,15688.5,42
20231207,20:57:00,15688.5,15689.73,15676.19,15678.68,118
20231207,20:58:00,15678.68,15683.98,15675.5,15681.95,25
20231207,20:59:00,15681.95,15686.81,15678.83,15680.67,31
20231207,21:00:00,15680.67,15689.26,15680.23,15687.5,246
20231207,21:01:00,15687.5,15687.85,15683.1,15685.34,5
20231207,21:02:00,15685.34,15693.03,15683.6,15691.29,26
20231207,21:03:00,15691.29,15704.0,15690.39,15702.65,14
20231207,21:04:00,15702.65,15704.7,15694.89,15696.66,111
20231207,21:05:00,15696.66,15698.6,15691.59,15691.78,93
20231207,21:06:00,15691.78,15692.61,15686.56,15689.12,53
20231207,21:07:00,15689.12,15698.98,15688.51,15695.35,39
20231207,21:08:00,15695.35,15698.07,15694.38,15694.87,57
20231207,21:09:00,15694.87,15695.98,15691.83,15693.45,5
20231207,21:10:00,15693.45,15695.89,15690.38,15695.34,177
20231207,21:11:00,15695.34,15698.29,15687.82,15688.68,104
20231207,21:12:00,15688.68,15693.28,15685.65,15690.21,174
20231207,21:13:00,15690.21,15700.31,15687.62,15699.76,15
20231207,21:14:00,15699.76,15705.15,15699.5,15700.7,41
20231207,21:15:00,15700.7,15701.37,15689.31,15690.38,86
20231207,21:16:00,15690.38,15696.42,15688.77,15690.25,54
20231207,21:17:00,15690.25,15691.27,15687.35,15690.83,324
20231207,21:18:00,15690.83,15699.33,15689.48,15696.81,27
20231207,21:19:00,15696.81,15703.21,15693.38,15699.2,11
20231207,21:20:00,15699.2,15701.96,15696.66,15699.52,9
20231207,21:21:00,15699.52,15709.78,15696.93,15708.52,94
20231207,21:22:00,15708.52,15709.79,15700.88,15702.42,1
20231207,21:23:00,15702.42,15706.11,15691.01,15693.49,245
20231207,21:24:00,15693.49,15702.28,15691.88,15699.73,0
20231207,21:25:00,15699.73,15704.85,15699.22,15701.53,252
20231207,21:26:00,15701.53,15702.62,15700.76,15702.17,127
20231207,21:27:00,15702.17,15702.77,15699.85,15701.34,91
20231207,21:28:00,15701.34,15703.52,15697.73,15698.95,285
20231207,21:29:00,15698.95,15705.18,15696.98,15702.6,39
20231207,21:30:00,15702.6,15704.94,15701.26,15703.65,67
20231207,21:31:00,15703.65,15706.6,15701.23,15705.85,138
20231207,21:32:00,15705.85,15711.95,15700.89,15710.9,57
20231207,21:33:00,15710.9,15715.32,15710.54,15712.37,110
20231207,21:34:00,15712.37,15718.72,15710.25,15717.67,68
20231207,21:35:00,15717.67,15727.35,15714.94,15724.06,40
20231207,21:36:00,15724.06,15724.57,15720.73,15721.17,1
20231207,21:37:00,15721.17,15723.99,15718.96,15722.62,61
20231207,21:38:00,15722.62,15731.36,15722.22,15728.35,43
20231207,21:39:00,15728.35,15728.6,15723.3,15723.54,93
20231207,21:40:00,15723.54,15727.31,15723.04,15726.76,50
20231207,21:41:00,15726.76,15728.22,15726.22,15727.84,38
20231207,21:42:00,15727.84,15731.57,15720.55,15722.42,107
20231207,21:43:00,15722.42,15724.3,15721.03,15723.78,45
20231207,21:44:00,15723.78,15727.02,15713.88,15714.32,197
20231207,21:45:00,15714.32,15714.4,15709.42,15710.01,100
20231207,21:46:00,15710.01,15713.75,15703.96,15704.87,2
20231207,21:47:00,15704.87,15716.28,15701.8,15711.6,16
20231207,21:48:00,15711.6,15713.51,15709.88,15712.68,104
20231207,21:49:00,15712.68,15714.96,15711.43,15712.87,12
20231207,21:50:00,15712.87,15713.06,15703.76,15705.37,62
20231207,21:51:00,15705.37,15711.95,15703.93,15710.11,108
20231207,21:52:00,15710.11,15713.67,15705.96,15713.21,54
20231207,21:53:00,15713.21,15713.89,15708.7,15709.31,37
20231207,21:54:00,15709.31,15711.92,15705.38,15709.32,27
20231207,21:55:00,15709.32,15720.28,15709.13,15719.0,6
20231207,21:56:00,15719.0,15722.25,15713.77,15715.7,433
20231207,21:57:00,15715.7,15720.41,15709.3,15712.2,261
20231207,21:58:00,15712.2,15714.16,15708.41,15709.44,457
20231207,21:59:00,15709.44,15713.24,15702.31,15703.69,8
20231207,22:00:00,15703.69,15706.87,15701.7,15705.08,184
20231207,22:01:00,15705.08,15707.5,15699.39,15701.51,35
20231207,22:02:00,15701.51,15704.18,15689.29,15691.07,33
20231207,22:03:00,15691.07,15697.06,15689.87,15694.38,215
20231207,22:04:00,15694.38,15701.18,15694.3,15700.4,15
20231207,22:05:00,15700.4,15704.06,15691.38,15692.11,85
20231207,22:06:00,15692.11,15695.8,15688.9,15690.73,113
20231207,22:07:00,15690.73,15695.53,15685.62,15693.54,35
20231207,22:08:00,15693.54,15696.19,15689.42,15696.17,132
20231207,22:09:00,15696.17,15698.19,15695.31,15695.44,118
20231207,22:10:00,15695.44,15695.87,15692.76,15694.65,261
20231207,22:11:00,15694.65,15701.65,15691.16,15699.72,54
20231207,22:12:00,15699.72,15700.48,15698.81,15698.82,261
20231207,22:13:00,15698.82,15702.93,15697.26,15701.65,194
20231207,22:14:00,15701.65,15705.31,15698.31,15702.6,165
20231207,22:15:00,15702.6,15702.68,15695.39,15697.04,199
20231207,22:16:00,15697.04,15704.84,15695.51,15698.25,3
20231207,22:17:00,15698.25,15698.37,15691.6,15694.69,34
20231207,22:18:00,15694.69,15704.88,15690.24,15701.11,144
20231207,22:19:00,15701.11,15704.09,15691.77,15692.56,29
20231207,22:20:00,15692.56,15692.79,15691.21,15691.48,423
20231207,22:21:00,15691.48,15701.83,15691.19,15696.73,24
20231207,22:22:00,15696.73,15697.15,15694.78,15696.0,78
20231207,22:23:00,15696.0,15699.78,15694.82,15697.0,41
20231207,22:24:00,15697.0,15699.24,15690.68,15692.28,6
20231207,22:25:00,15692.28,15701.58,15691.14,15701.09,6
20231207,22:26:00,15701.09,15704.75,15698.43,15701.56,35
20231207,22:27:00,15701.56,15702.77,15698.29,15700.87,222
20231207,22:28:00,15700.87,15701.67,15698.91,15700.28,153
20231207,22:29:00,15700.28,15701.0,15698.84,15698.92,7
20231207,22:30:00,15698.92,15699.23,15695.97,15697.37,70
20231207,22:31:00,15697.37,15698.81,15695.29,15697.72,245
20231207,22:32:00,15697.72,15705.3,15696.98,15703.92,32
20231207,22:33:00,15703.92,15704.99,15698.34,15702.92,267
20231207,22:34:00,15702.92,15707.03,15697.11,15697.88,81
20231207,22:35:00,15697.88,15700.6,15693.93,15694.19,153
20231207,22:36:00,15694.19,15700.0,15693.6,15699.39,59
20231207,22:37:00,15699.39,15707.33,15695.87,15706.77,76
20231207,22:38:00,15706.77,15707.92,15705.5,15707.49,241
20231207,22:39:00,15707.49,15712.53,15702.19,15706.38,16
20231207,22:40:00,15706.38,15713.76,15705.34,15711.34,97
20231207,22:41:00,15711.34,15713.28,15708.04,15713.09,62
20231207,22:42:00,15713.09,15713.36,15702.78,15703.87,2
20231207,22:43:00,15703.87,15705.02,15700.87,15701.4,14
20231207,22:44:00,15701.4,15705.85,15693.44,15698.97,41
20231207,22:45:00,15698.97,15702.87,15693.91,15694.77,185
20231207,22:46:00,15694.77,15707.47,15693.75,15705.45,23
20231207,22:47:00,15705.45,15713.17,15704.51,15712.99,16
20231207,22:48:00,15712.99,15714.63,15702.77,15703.9,2
20231207,22:49:00,15703.9,15706.04,15700.01,15703.61,95
20231207,22:50:00,15703.61,15709.92,15701.02,15707.39,167
20231207,22:51:00,15707.39,15712.04,15705.86,15711.85,10
20231207,22:52:00,15711.85,15715.05,15707.71,15711.66,164
20231207,22:53:00,15711.66,15716.76,15708.41,15714.56,33
20231207,22:54:00,15714.56,15719.92,15713.01,15719.12,127
20231207,22:55:00,15719.12,15722.11,15718.91,15721.05,70
20231207,22:56:00,15721.05,15724.79,15720.36,15724.38,40
20231207,22:57:00,15724.38,15724.69,15716.99,15719.71,71
20231207,22:58:00,15719.71,15730.1,15718.8,15725.94,8
20231207,22:59:00,15725.94,15733.62,15725.27,15729.34,320
20231207,23:00:00,15729.34,15740.31,15727.54,15739.09,39
20231207,23:01:00,15739.09,15741.99,15736.92,15740.11,0
20231207,23:02:00,15740.11,15740.14,15736.7,15740.03,96
20231207,23:03:00,15740.03,15743.23,15735.78,15738.74,83
20231207,23:04:00,15738.74,15742.66,15733.82,15742.16,63
20231207,23:05:00,15742.16,15744.7,15741.29,15741.33,725
20231207,23:06:00,15741.33,15744.71,15738.44,15739.42,35
20231207,23:07:00,15739.42,15750.21,15737.36,15745.02,67
20231207,23:08:00,15745.02,15748.69,15741.19,15747.46,8
20231207,23:09:00,15747.46,15752.26,15744.49,15746.26,83
20231207,23:10:00,15746.26,15746.44,15740.17,15741.08,63
20231207,23:11:00,15741.08,15744.73,15739.44,15741.53,38
20231207,23:12:00,15741.53,15743.59,15738.2,15739.31,0
20231207,23:13:00,15739.31,15742.07,15735.87,15738.79,6
20231207,23:14:00,15738.79,15739.24,15732.69,15736.38,54
20231207,23:15:00,15736.38,15737.95,15734.49,15736.53,190
20231207,23:16:00,15736.53,15743.41,15736.01,15739.32,20
20231207,23:17:00,15739.32,15740.94,15735.14,15737.35,238
20231207,23:18:00,15737.35,15739.68,15735.23,15737.11,198
20231207,23:19:00,15737.11,15742.75,15735.4,15738.4,27
20231207,23:20:00,15738.4,15743.86,15737.48,15740.52,248
20231207,23:21:00,15740.52,15744.4,15734.02,15736.35,29
20231207,23:22:00,15736.35,15739.46,15733.33,15737.29,39
20231207,23:23:00,15737.29,15737.85,15734.76,15737.06,219
20231207,23:24:00,15737.06,15742.66,15736.19,15739.26,25
20231207,23:25:00,15739.26,15742.0,15738.1,15738.58,206
20231207,23:26:00,15738.58,15749.08,15735.97,15747.77,232
20231207,23:27:00,15747.77,15747.88,15742.57,15744.04,35
20231207,23:28:00,15744.04,15751.32,15741.97,15746.41,86
20231207,23:29:00,15746.41,15755.74,15746.19,15753.8,19
20231207,23:30:00,15753.8,15754.95,15751.93,15753.7,51
20231207,23:31:00,15753.7,15757.58,15752.16,15756.19,141
20231207,23:32:00,15756.19,15757.81,15752.91,15753.1,358
20231207,23:33:00,15753.1,15753.4,15752.27,15753.25,231
20231207,23:34:00,15753.25,15757.53,15745.93,15748.92,64
20231207,23:35:00,15748.92,15754.4,15746.1,15751.06,2
20231207,23:36:00,15751.06,15751.9,15745.24,15745.38,18
20231207,23:37:00,15745.38,15752.05,15741.66,15750.95,100
20231207,23:38:00,15750.95,15753.73,15748.66,15748.79,51
20231207,23:39:00,15748.79,15749.29,15743.49,15744.79,131
20231207,23:40:00,15744.79,15752.41,15742.24,15750.08,89
20231207,23:41:00,15750.08,15757.08,15746.24,15756.04,183
20231207,23:42:00,15756.04,15763.52,15754.91,15763.48,20
20231207,23:43:00,15763.48,15764.33,15758.63,15763.38,27
20231207,23:44:00,15763.38,15767.13,15752.26,15758.85,62
20231207,23:45:00,15758.85,15759.23,15750.28,15751.47,97
20231207,23:46:00,15751.47,15753.05,15746.35,15748.07,45
20231207,23:47:00,15748.07,15751.53,15744.12,15750.95,720
20231207,23:48:00,15750.95,15761.77,15750.28,15756.85,86
20231207,23:49:00,15756.85,15758.31,15756.36,15757.02,101
20231207,23:50:00,15757.02,15759.79,15753.23,15753.44,85
20231207,23:51:00,15753.44,15756.9,15745.46,15747.97,106
20231207,23:52:00,15747.97,15748.32,15742.9,15744.34,610
20231207,23:53:00,15744.34,15748.23,15741.16,15746.69,13
20231207,23:54:00,15746.69,15751.94,15744.28,15749.12,158
20231207,23:55:00,15749.12,15750.0,15745.75,15748.93,123
20231207,23:56:00,15748.93,15749.9,15740.23,15743.98,24
20231207,23:57:00,15743.98,15746.46,15741.93,15744.64,4
20231207,23:58:00,15744.64,15745.48,15742.96,15745.45,39
20231207,23:59:00,15745.45,15752.08,15743.49,15751.23,164
20231208,00:00:00,15900.0,15905.88,15894.38,15896.38,85
20231208,00:01:00,15896.38,15906.35,15891.5,15906.14,39
20231208,00:02:00,15906.14,15914.91,15905.14,15911.74,184
20231208,00:03:00,15911.74,15916.98,15911.11,15915.7,60
20231208,00:04:00,15915.7,15919.14,15908.78,15911.36,101
20231208,00:05:00,15911.36,15918.94,15907.78,15916.57,259
20231208,00:06:00,15916.57,15917.98,15907.36,15910.63,11
20231208,00:07:00,15910.63,15911.58,15904.77,15905.88,29
20231208,00:08:00,15905.88,15910.04,15901.5,15908.21,139
20231208,00:09:00,15908.21,15913.79,15907.14,15908.34,32
20231208,00:10:00,15908.34,15910.17,15904.13,15905.94,13
20231208,00:11:00,15905.94,15911.18,15903.8,15908.69,270
20231208,00:12:00,15908.69,15916.18,15908.23,15911.45,22
20231208,00:13:00,15911.45,15913.34,15904.41,15908.13,82
20231208,00:14:00,15908.13,15911.95,15907.7,15910.04,53
20231208,00:15:00,15910.04,15916.87,15909.05,15916.07,150
20231208,00:16:00,15916.07,15919.95,15911.73,15914.73,20
20231208,00:17:00,15914.73,15917.32,15913.49,15916.58,12
20231208,00:18:00,15916.58,15917.04,15914.76,15915.8,204
20231208,00:19:00,15915.8,15917.21,15910.95,15912.76,113
20231208,00:20:00,15912.76,15917.69,15911.29,15915.15,112
20231208,00:21:00,15915.15,15915.33,15910.89,15911.08,30
20231208,00:22:00,15911.08,15916.02,15909.76,15915.23,91
20231208,00:23:00,15915.23,15917.21,15903.15,15906.04,168
20231208,00:24:00,15906.04,15906.77,15905.58,15906.52,60
20231208,00:25:00,15906.52,15908.35,15900.95,15901.53,37
20231208,00:26:00,15901.53,15901.97,15900.07,15901.34,113
20231208,00:27:00,15901.34,15905.9,15900.43,15903.63,15
20231208,00:28:00,15903.63,15905.02,15901.17,15903.4,57
20231208,00:29:00,15903.4,15904.27,15899.49,15901.3,119
20231208,00:30:00,15901.3,15905.11,15900.08,15901.84,162
20231208,00:31:00,15901.84,15910.73,15900.44,15907.96,48
20231208,00:32:00,15907.96,15909.66,15905.52,15907.17,3
20231208,00:33:00,15907.17,15907.26,15900.67,15900.91,31
20231208,00:34:00,15900.91,15905.15,15900.49,15904.38,30
20231208,00:35:00,15904.38,15905.85,15899.35,15901.71,50
20231208,00:36:00,15901.71,15902.06,15894.61,15897.83,51
20231208,00:37:00,15897.83,15903.9,15895.59,15903.53,72
20231208,00:38:00,15903.53,15910.14,15902.79,15907.7,3
20231208,00:39:00,15907.7,15909.49,15906.35,15907.93,81
20231208,00:40:00,15907.93,15908.71,15905.85,15905.96,56
20231208,00:41:00,15905.96,15906.0,15902.22,15904.34,197
20231208,00:42:00,15904.34,15904.45,15900.33,15900.41,127
20231208,00:43:00,15900.41,15910.91,15898.89,15903.83,102
20231208,00:44:00,15903.83,15908.07,15902.33,15905.38,280
20231208,00:45:00,15905.38,15910.7,15901.3,15909.97,224
20231208,00:46:00,15909.97,15916.85,15907.63,15914.62,26
20231208,00:47:00,15914.62,15919.05,15911.17,15918.97,237
20231208,00:48:00,15918.97,15919.03,15913.0,15913.38,19
20231208,00:49:00,15913.38,15919.5,15910.21,15916.84,49
20231208,00:50:00,15916.84,15920.61,15916.49,15917.12,35
20231208,00:51:00,15917.12,15920.64,15915.41,15920.37,6
20231208,00:52:00,15920.37,15928.16,15919.84,15926.04,164
20231208,00:53:00,15926.04,15935.55,15923.61,15930.49,10
20231208,00:54:00,15930.49,15930.95,15930.48,15930.8,30
20231208,00:55:00,15930.8,15932.48,15921.35,15926.4,81
20231208,00:56:00,15926.4,15926.61,15921.07,15922.4,139
20231208,00:57:00,15922.4,15926.53,15916.78,15918.12,21
20231208,00:58:00,15918.12,15919.65,15913.31,15914.63,25
20231208,00:59:00,15914.63,15917.96,15913.45,15917.93,186
20231208,01:00:00,15917.93,15918.08,15912.94,15916.81,11
20231208,01:01:00,15916.81,15917.41,15913.3,15913.78,108
20231208,01:02:00,15913.78,15917.58,15905.29,15907.02,46
20231208,01:03:00,15907.02,15909.28,15902.0,15904.16,15
20231208,01:04:00,15904.16,15905.39,15891.57,15893.72,60
20231208,01:05:00,15893.72,15902.12,15893.6,15902.0,53
20231208,01:06:00,15902.0,15906.17,15899.65,15902.02,139
20231208,01:07:00,15902.02,15905.31,15896.4,15897.85,127
20231208,01:08:00,15897.85,15900.65,15895.54,15899.84,54
20231208,01:09:00,15899.84,15905.94,15894.39,15900.05,210
20231208,01:10:00,15900.05,15900.53,15897.82,15900.07,58
20231208,01:11:00,15900.07,15906.59,15899.08,15904.91,177
20231208,01:12:00,15904.91,15908.18,15898.57,15900.77,167
20231208,01:13:00,15900.77,15907.7,15899.62,15901.37,31
20231208,01:14:00,15901.37,15905.61,15899.94,15903.75,95
20231208,01:15:00,15903.75,15907.17,15901.31,15904.31,33
20231208,01:16:00,15904.31,15914.6,15904.26,15912.23,270
20231208,01:17:00,15912.23,15912.28,15908.5,15910.53,33
20231208,01:18:00,15910.53,15914.09,15906.34,15913.16,142
20231208,01:19:00,15913.16,15915.49,15903.45,15904.95,64
20231208,01:20:00,15904.95,15907.47,15894.96,15897.55,14
20231208,01:21:00,15897.55,15899.55,15895.14,15896.13,92
20231208,01:22:00,15896.13,15901.32,15882.48,15883.88,125
20231208,01:23:00,15883.88,15886.33,15882.97,15885.9,112
20231208,01:24:00,15885.9,15887.24,15880.18,15881.56,180
20231208,01:25:00,15881.56,15881.76,15880.41,15881.24,194
20231208,01:26:00,15881.24,15884.0,15878.69,15882.7,30
20231208,01:27:00,15882.7,15887.0,15871.09,15874.33,12
20231208,01:28:00,15874.33,15876.58,15870.48,15870.66,218
20231208,01:29:00,15870.66,15872.09,15865.17,15868.41,60
20231208,01:30:00,15868.41,15869.64,15865.13,15868.29,13
20231208,01:31:00,15868.29,15870.17,15863.55,15866.03,354
20231208,01:32:00,15866.03,15868.65,15860.95,15863.53,363
20231208,01:33:00,15863.53,15866.78,15859.79,15861.92,72
20231208,01:34:00,15861.92,15865.17,15861.46,15863.85,9
20231208,01:35:00,15863.85,15869.91,15862.55,15865.81,132
20231208,01:36:00,15865.81,15867.33,15863.06,15867.21,1
20231208,01:37:00,15867.21,15872.14,15864.73,15868.24,69
20231208,01:38:00,15868.24,15869.56,15867.28,15868.61,144
20231208,01:39:00,15868.61,15876.41,15868.54,15872.8,146
20231208,01:40:00,15872.8,15876.29,15865.74,15867.46,290
20231208,01:41:00,15867.46,15873.19,15864.51,15869.75,88
20231208,01:42:00,15869.75,15870.88,15867.81,15870.88,118
20231208,01:43:00,15870.88,15872.02,15869.76,15871.48,28
20231208,01:44:00,15871.48,15876.81,15866.87,15876.75,83
20231208,01:45:00,15876.75,15881.24,15868.95,15874.65,107
20231208,01:46:00,15874.65,15876.14,15858.21,15863.73,18
20231208,01:47:00,15863.73,15876.23,15861.5,15874.74,65
20231208,01:48:00,15874.74,15878.92,15873.36,15878.56,80
20231208,01:49:00,15878.56,15882.32,15877.35,15881.76,17
20231208,01:50:00,15881.76,15890.61,15880.79,15884.9,87
20231208,01:51:00,15884.9,15888.47,15876.74,15878.78,81
20231208,01:52:00,15878.78,15882.94,15874.62,15877.66,116
20231208,01:53:00,15877.66,15883.05,15871.36,15880.34,169
20231208,01:54:00,15880.34,15888.51,15878.8,15887.05,147
20231208,01:55:00,15887.05,15888.22,15886.34,15887.47,34
20231208,01:56:00,15887.47,15891.74,15884.87,15890.95,126
20231208,01:57:00,15890.95,15895.33,15888.05,15888.61,72
20231208,01:58:00,15888.61,15896.51,15884.62,15893.55,17
20231208,01:59:00,15893.55,15898.71,15892.62,15897.95,40
20231208,02:00:00,15897.95,15904.88,15897.31,15903.01,102
20231208,02:01:00,15903.01,15904.78,15901.87,15903.32,97
20231208,02:02:00,15903.32,15904.8,15901.24,15902.47,4
20231208,02:03:00,15902.47,15908.21,15901.46,15908.13,82
20231208,02:04:00,15908.13,15908.19,15905.05,15906.07,143
20231208,02:05:00,15906.07,15907.59,15900.49,15904.74,0
20231208,02:06:00,15904.74,15910.17,15903.76,15907.46,107
20231208,02:07:00,15907.46,15908.37,15901.48,15905.54,30
20231208,02:08:00,15905.54,15909.79,15904.38,15907.83,378
20231208,02:09:00,15907.83,15914.51,15907.74,15912.63,225
20231208,02:10:00,15912.63,15913.66,15911.54,15913.66,205
20231208,02:11:00,15913.66,15916.53,15904.99,15907.52,33
20231208,02:12:00,15907.52,15916.86,15907.16,15915.9,52
20231208,02:13:00,15915.9,15918.18,15907.76,15911.8,594
20231208,02:14:00,15911.8,15912.87,15907.07,15908.65,47
20231208,02:15:00,15908.65,15912.51,15901.47,15901.55,579
20231208,02:16:00,15901.55,15904.25,15900.26,15902.53,31
20231208,02:17:00,15902.53,15906.7,15895.39,15898.3,5
20231208,02:18:00,15898.3,15904.44,15896.53,15903.14,48
20231208,02:19:00,15903.14,15903.92,15898.57,15899.08,118
20231208,02:20:00,15899.08,15906.04,15898.85,15905.73,10
20231208,02:21:00,15905.73,15906.23,15902.15,15902.58,230
20231208,02:22:00,15902.58,15902.72,15895.67,15898.5,7
20231208,02:23:00,15898.5,15899.02,15895.94,15896.1,24
20231208,02:24:00,15896.1,15904.26,15895.91,15902.19,79
20231208,02:25:00,15902.19,15904.6,15901.54,15902.02,0
20231208,02:26:00,15902.02,15907.7,15900.49,15907.22,63
20231208,02:27:00,15907.22,15914.05,15905.62,15907.74,10
20231208,02:28:00,15907.74,15911.07,15901.68,15902.93,75
20231208,02:29:00,15902.93,15907.76,15900.33,15907.56,32
20231208,02:30:00,15907.56,15911.75,15902.07,15905.88,151
20231208,02:31:00,15905.88,15914.31,15900.45,15912.18,92
20231208,02:32:00,15912.18,15912.74,15902.09,15902.24,167
20231208,02:33:00,15902.24,15906.89,15901.11,15905.8,210
20231208,02:34:00,15905.8,15913.64,15903.0,15909.35,301
20231208,02:35:00,15909.35,15909.81,15898.75,15902.27,41
20231208,02:36:00,15902.27,15906.79,15901.17,15906.65,16
20231208,02:37:00,15906.65,15907.29,15903.8,15904.67,171
20231208,02:38:00,15904.67,15910.11,15903.23,15907.58,73
20231208,02:39:00,15907.58,15910.26,15899.99,15902.45,96
20231208,02:40:00,15902.45,15902.78,15895.71,15898.4,9
20231208,02:41:00,15898.4,15900.8,15896.8,15897.39,167
20231208,02:42:00,15897.39,15907.67,15894.86,15906.05,56
20231208,02:43:00,15906.05,15906.79,15902.25,15902.69,83
20231208,02:44:00,15902.69,15907.29,15902.16,15905.54,38
20231208,02:45:00,15905.54,15907.64,15900.34,15902.01,289
20231208,02:46:00,15902.01,15905.65,15900.44,15904.87,43
20231208,02:47:00,15904.87,15906.62,15896.74,15899.09,193
20231208,02:48:00,15899.09,15907.73,15897.38,15905.25,73
20231208,02:49:00,15905.25,15905.58,15895.65,15900.68,5
20231208,02:50:00,15900.68,15900.95,15893.4,15895.94,5
20231208,02:51:00,15895.94,15896.74,15895.09,15895.13,157
20231208,02:52:00,15895.13,15895.63,15884.29,15888.32,76
20231208,02:53:00,15888.32,15893.15,15884.98,15892.5,140
20231208,02:54:00,15892.5,15895.14,15880.31,15885.32,49
20231208,02:55:00,15885.32,15885.52,15881.71,15881.82,1
20231208,02:56:00,15881.82,15883.41,15872.54,15877.44,20
20231208,02:57:00,15877.44,15878.91,15874.68,15875.33,164
20231208,02:58:00,15875.33,15880.41,15873.15,15877.34,156
20231208,02:59:00,15877.34,15879.39,15872.81,15875.52,22
20231208,03:00:00,15875.52,15877.39,15868.53,15872.7,165
20231208,03:01:00,15872.7,15878.47,15870.31,15877.4,164
20231208,03:02:00,15877.4,15887.44,15874.43,15884.06,180
20231208,03:03:00,15884.06,15897.39,15884.04,15891.98,7
20231208,03:04:00,15891.98,15897.16,15890.04,15896.97,149
20231208,03:05:00,15896.97,15899.14,15891.15,15894.15,114
20231208,03:06:00,15894.15,15894.26,15887.79,15888.91,51
20231208,03:07:00,15888.91,15894.13,15878.73,15883.52,37
20231208,03:08:00,15883.52,15884.57,15879.21,15882.2,231
20231208,03:09:00,15882.2,15888.98,15881.98,15886.81,216
20231208,03:10:00,15886.81,15887.07,15886.43,15886.76,78
20231208,03:11:00,15886.76,15887.5,15884.46,15885.19,18
20231208,03:12:00,15885.19,15890.44,15884.48,15888.31,83
20231208,03:13:00,15888.31,15889.79,15888.09,15888.72,71
20231208,03:14:00,15888.72,15890.67,15884.83,15887.66,9
20231208,03:15:00,15887.66,15888.29,15876.44,15877.84,28
20231208,03:16:00,15877.84,15884.8,15868.94,15869.07,92
20231208,03:17:00,15869.07,15871.42,15863.03,15866.98,295
20231208,03:18:00,15866.98,15872.2,15863.99,15869.11,5
20231208,03:19:00,15869.11,15876.16,15868.56,15874.9,61
20231208,03:20:00,15874.9,15880.07,15869.94,15878.87,69
20231208,03:21:00,15878.87,15881.64,15877.63,15879.03,153
20231208,03:22:00,15879.03,15882.63,15876.61,15881.45,50
20231208,03:23:00,15881.45,15881.57,15875.58,15876.7,61
20231208,03:24:00,15876.7,15879.24,15873.71,15878.61,67
20231208,03:25:00,15878.61,15883.65,15878.03,15881.93,23
20231208,03:26:00,15881.93,15887.61,15880.69,15887.32,85
20231208,03:27:00,15887.32,15889.65,15877.64,15879.43,10
20231208,03:28:00,15879.43,15886.09,15876.58,15885.79,182
20231208,03:29:00,15885.79,15888.99,15881.03,15887.28,53
20231208,03:30:00,15887.28,15891.34,15883.97,15888.1,65
20231208,03:31:00,15888.1,15890.12,15886.31,15887.43,127
20231208,03:32:00,15887.43,15888.37,15882.45,15885.96,30
20231208,03:33:00,15885.96,15886.45,15885.52,15885.84,97
20231208,03:34:00,15885.84,15895.72,15884.14,15892.69,144
20231208,03:35:00,15892.69,15903.05,15890.48,15900.51,120
